user_id,event_type,device,traffic_source,region
5407,product_view,mobile,organic,Chennai
5408,product_view,tablet,social,Mumbai
5409,product_view,mobile,paid_search,Chennai
5410,product_view,tablet,email,Mumbai
5411,product_view,tablet,direct,Delhi
5412,product_view,mobile,email,Bangalore
5413,product_view,desktop,organic,Mumbai
5414,product_view,desktop,paid_search,Delhi
5415,product_view,desktop,paid_search,Bangalore
5416,product_view,mobile,organic,Delhi
5416,add_to_cart,mobile,organic,Delhi
5416,checkout_start,mobile,organic,Delhi
5417,product_view,mobile,paid_search,Mumbai
5417,add_to_cart,mobile,paid_search,Mumbai
5417,checkout_start,mobile,paid_search,Mumbai
5417,purchase,mobile,paid_search,Mumbai
5418,product_view,mobile,direct,Hyderabad
5418,add_to_cart,mobile,direct,Hyderabad
5418,checkout_start,mobile,direct,Hyderabad
5418,purchase,mobile,direct,Hyderabad
5419,product_view,mobile,paid_search,Delhi
5420,product_view,mobile,direct,Mumbai
5421,product_view,mobile,paid_search,Mumbai
5422,product_view,desktop,organic,Hyderabad
5423,product_view,mobile,paid_search,Bangalore
5424,product_view,mobile,social,Delhi
5425,product_view,desktop,paid_search,Chennai
5426,product_view,mobile,social,Bangalore
5427,product_view,mobile,email,Mumbai
5428,product_view,mobile,social,Delhi
5429,product_view,desktop,organic,Bangalore
5430,product_view,tablet,direct,Bangalore
5431,product_view,mobile,paid_search,Bangalore
5431,add_to_cart,mobile,paid_search,Bangalore
5431,checkout_start,mobile,paid_search,Bangalore
5431,purchase,mobile,paid_search,Bangalore
5432,product_view,mobile,organic,Delhi
5432,add_to_cart,mobile,organic,Delhi
5432,checkout_start,mobile,organic,Delhi
5433,product_view,tablet,social,Mumbai
5434,product_view,mobile,organic,Delhi
5435,product_view,desktop,email,Hyderabad
5436,product_view,desktop,organic,Delhi
5437,product_view,mobile,social,Bangalore
5438,product_view,mobile,email,Delhi
5438,add_to_cart,mobile,email,Delhi
5438,checkout_start,mobile,email,Delhi
5439,product_view,mobile,organic,Delhi
5439,add_to_cart,mobile,organic,Delhi
5440,product_view,desktop,organic,Delhi
5441,product_view,tablet,organic,Hyderabad
5442,product_view,mobile,organic,Delhi
5442,add_to_cart,mobile,organic,Delhi
5442,checkout_start,mobile,organic,Delhi
5442,purchase,mobile,organic,Delhi
5443,product_view,mobile,organic,Mumbai
5444,product_view,desktop,social,Delhi
5444,add_to_cart,desktop,social,Delhi
5445,product_view,desktop,organic,Mumbai
5446,product_view,mobile,paid_search,Bangalore
5447,product_view,desktop,email,Chennai
5448,product_view,desktop,email,Chennai
5449,product_view,mobile,social,Bangalore
5449,add_to_cart,mobile,social,Bangalore
5449,checkout_start,mobile,social,Bangalore
5449,purchase,mobile,social,Bangalore
5450,product_view,desktop,organic,Chennai
5450,add_to_cart,desktop,organic,Chennai
5450,checkout_start,desktop,organic,Chennai
5450,purchase,desktop,organic,Chennai
5451,product_view,desktop,organic,Mumbai
5452,product_view,mobile,organic,Delhi
5453,product_view,tablet,direct,Delhi
5454,product_view,mobile,email,Mumbai
5454,add_to_cart,mobile,email,Mumbai
5454,checkout_start,mobile,email,Mumbai
5454,purchase,mobile,email,Mumbai
5455,product_view,desktop,organic,Chennai
5456,product_view,tablet,organic,Hyderabad
5456,add_to_cart,tablet,organic,Hyderabad
5456,checkout_start,tablet,organic,Hyderabad
5456,purchase,tablet,organic,Hyderabad
5457,product_view,mobile,email,Bangalore
5457,add_to_cart,mobile,email,Bangalore
5457,checkout_start,mobile,email,Bangalore
5457,purchase,mobile,email,Bangalore
5458,product_view,desktop,organic,Mumbai
5458,add_to_cart,desktop,organic,Mumbai
5458,checkout_start,desktop,organic,Mumbai
5458,purchase,desktop,organic,Mumbai
5459,product_view,mobile,organic,Mumbai
5459,add_to_cart,mobile,organic,Mumbai
5459,checkout_start,mobile,organic,Mumbai
5460,product_view,mobile,paid_search,Chennai
5461,product_view,tablet,email,Chennai
5461,add_to_cart,tablet,email,Chennai
5462,product_view,desktop,social,Bangalore
5463,product_view,mobile,email,Bangalore
5464,product_view,mobile,social,Bangalore
5465,product_view,mobile,paid_search,Hyderabad
5466,product_view,mobile,organic,Chennai
5466,add_to_cart,mobile,organic,Chennai
5467,product_view,mobile,social,Chennai
5468,product_view,mobile,organic,Hyderabad
5469,product_view,mobile,organic,Mumbai
5470,product_view,desktop,direct,Chennai
5471,product_view,mobile,email,Bangalore
5472,product_view,desktop,direct,Delhi
5473,product_view,desktop,paid_search,Hyderabad
5474,product_view,mobile,paid_search,Chennai
5475,product_view,desktop,paid_search,Bangalore
5475,add_to_cart,desktop,paid_search,Bangalore
5476,product_view,desktop,social,Bangalore
5477,product_view,mobile,direct,Hyderabad
5478,product_view,desktop,paid_search,Chennai
5478,add_to_cart,desktop,paid_search,Chennai
5479,product_view,desktop,organic,Mumbai
5480,product_view,desktop,organic,Hyderabad
5480,add_to_cart,desktop,organic,Hyderabad
5481,product_view,mobile,organic,Hyderabad
5481,add_to_cart,mobile,organic,Hyderabad
5481,checkout_start,mobile,organic,Hyderabad
5481,purchase,mobile,organic,Hyderabad
5482,product_view,desktop,organic,Mumbai
5482,add_to_cart,desktop,organic,Mumbai
5483,product_view,mobile,organic,Delhi
5483,add_to_cart,mobile,organic,Delhi
5483,checkout_start,mobile,organic,Delhi
5484,product_view,mobile,email,Hyderabad
5485,product_view,mobile,social,Delhi
5486,product_view,mobile,paid_search,Mumbai
5486,add_to_cart,mobile,paid_search,Mumbai
5486,checkout_start,mobile,paid_search,Mumbai
5486,purchase,mobile,paid_search,Mumbai
5487,product_view,mobile,organic,Chennai
5488,product_view,tablet,email,Bangalore
5488,add_to_cart,tablet,email,Bangalore
5489,product_view,mobile,email,Bangalore
5489,add_to_cart,mobile,email,Bangalore
5489,checkout_start,mobile,email,Bangalore
5489,purchase,mobile,email,Bangalore
5490,product_view,mobile,social,Chennai
5491,product_view,desktop,paid_search,Chennai
5491,add_to_cart,desktop,paid_search,Chennai
5492,product_view,desktop,organic,Delhi
5492,add_to_cart,desktop,organic,Delhi
5492,checkout_start,desktop,organic,Delhi
5492,purchase,desktop,organic,Delhi
5493,product_view,desktop,social,Delhi
5493,add_to_cart,desktop,social,Delhi
5493,checkout_start,desktop,social,Delhi
5493,purchase,desktop,social,Delhi
5494,product_view,mobile,social,Mumbai
5495,product_view,desktop,paid_search,Chennai
5496,product_view,mobile,organic,Hyderabad
5497,product_view,mobile,direct,Chennai
5498,product_view,desktop,email,Mumbai
5499,product_view,mobile,social,Hyderabad
5500,product_view,desktop,social,Delhi
5501,product_view,tablet,paid_search,Chennai
5502,product_view,desktop,organic,Chennai
5502,add_to_cart,desktop,organic,Chennai
5502,checkout_start,desktop,organic,Chennai
5502,purchase,desktop,organic,Chennai
5503,product_view,mobile,organic,Bangalore
5504,product_view,desktop,direct,Hyderabad
5505,product_view,desktop,organic,Mumbai
5505,add_to_cart,desktop,organic,Mumbai
5505,checkout_start,desktop,organic,Mumbai
5506,product_view,mobile,social,Delhi
5507,product_view,desktop,paid_search,Hyderabad
5508,product_view,mobile,organic,Delhi
5509,product_view,desktop,social,Mumbai
5509,add_to_cart,desktop,social,Mumbai
5509,checkout_start,desktop,social,Mumbai
5509,purchase,desktop,social,Mumbai
5510,product_view,desktop,social,Bangalore
5511,product_view,mobile,organic,Chennai
5511,add_to_cart,mobile,organic,Chennai
5511,checkout_start,mobile,organic,Chennai
5511,purchase,mobile,organic,Chennai
5512,product_view,desktop,social,Chennai
5513,product_view,mobile,paid_search,Bangalore
5514,product_view,tablet,direct,Hyderabad
5514,add_to_cart,tablet,direct,Hyderabad
5515,product_view,desktop,social,Chennai
5515,add_to_cart,desktop,social,Chennai
5515,checkout_start,desktop,social,Chennai
5516,product_view,mobile,social,Hyderabad
5517,product_view,mobile,paid_search,Mumbai
5518,product_view,desktop,social,Mumbai
5519,product_view,mobile,organic,Mumbai
5520,product_view,mobile,paid_search,Delhi
5521,product_view,mobile,paid_search,Bangalore
5521,add_to_cart,mobile,paid_search,Bangalore
5521,checkout_start,mobile,paid_search,Bangalore
5521,purchase,mobile,paid_search,Bangalore
5522,product_view,desktop,organic,Delhi
5522,add_to_cart,desktop,organic,Delhi
5523,product_view,desktop,social,Mumbai
5523,add_to_cart,desktop,social,Mumbai
5523,checkout_start,desktop,social,Mumbai
5524,product_view,mobile,paid_search,Hyderabad
5525,product_view,mobile,paid_search,Chennai
5525,add_to_cart,mobile,paid_search,Chennai
5525,checkout_start,mobile,paid_search,Chennai
5525,purchase,mobile,paid_search,Chennai
5526,product_view,mobile,organic,Mumbai
5527,product_view,desktop,direct,Hyderabad
5527,add_to_cart,desktop,direct,Hyderabad
5527,checkout_start,desktop,direct,Hyderabad
5528,product_view,mobile,organic,Chennai
5529,product_view,mobile,paid_search,Hyderabad
5529,add_to_cart,mobile,paid_search,Hyderabad
5530,product_view,mobile,paid_search,Hyderabad
5530,add_to_cart,mobile,paid_search,Hyderabad
5530,checkout_start,mobile,paid_search,Hyderabad
5530,purchase,mobile,paid_search,Hyderabad
5531,product_view,mobile,email,Bangalore
5532,product_view,mobile,email,Delhi
5532,add_to_cart,mobile,email,Delhi
5533,product_view,mobile,social,Hyderabad
5533,add_to_cart,mobile,social,Hyderabad
5534,product_view,desktop,social,Hyderabad
5535,product_view,desktop,paid_search,Mumbai
5536,product_view,mobile,paid_search,Chennai
5536,add_to_cart,mobile,paid_search,Chennai
5536,checkout_start,mobile,paid_search,Chennai
5537,product_view,mobile,social,Hyderabad
5537,add_to_cart,mobile,social,Hyderabad
5537,checkout_start,mobile,social,Hyderabad
5537,purchase,mobile,social,Hyderabad
5538,product_view,mobile,social,Chennai
5538,add_to_cart,mobile,social,Chennai
5539,product_view,desktop,paid_search,Mumbai
5539,add_to_cart,desktop,paid_search,Mumbai
5540,product_view,desktop,organic,Delhi
5541,product_view,mobile,email,Hyderabad
5541,add_to_cart,mobile,email,Hyderabad
5541,checkout_start,mobile,email,Hyderabad
5542,product_view,mobile,direct,Chennai
5543,product_view,mobile,social,Mumbai
5544,product_view,desktop,email,Mumbai
5544,add_to_cart,desktop,email,Mumbai
5544,checkout_start,desktop,email,Mumbai
5545,product_view,mobile,organic,Delhi
5545,add_to_cart,mobile,organic,Delhi
5545,checkout_start,mobile,organic,Delhi
5546,product_view,mobile,paid_search,Hyderabad
5547,product_view,desktop,organic,Mumbai
5547,add_to_cart,desktop,organic,Mumbai
5547,checkout_start,desktop,organic,Mumbai
5547,purchase,desktop,organic,Mumbai
5548,product_view,mobile,organic,Delhi
5548,add_to_cart,mobile,organic,Delhi
5548,checkout_start,mobile,organic,Delhi
5548,purchase,mobile,organic,Delhi
5549,product_view,mobile,social,Chennai
5550,product_view,desktop,social,Mumbai
5551,product_view,tablet,email,Delhi
5552,product_view,mobile,social,Chennai
5553,product_view,mobile,paid_search,Delhi
5553,add_to_cart,mobile,paid_search,Delhi
5553,checkout_start,mobile,paid_search,Delhi
5553,purchase,mobile,paid_search,Delhi
5554,product_view,mobile,direct,Hyderabad
5555,product_view,mobile,paid_search,Hyderabad
5556,product_view,mobile,direct,Hyderabad
5557,product_view,tablet,organic,Hyderabad
5558,product_view,desktop,organic,Hyderabad
5558,add_to_cart,desktop,organic,Hyderabad
5559,product_view,mobile,paid_search,Mumbai
5559,add_to_cart,mobile,paid_search,Mumbai
5560,product_view,mobile,organic,Chennai
5560,add_to_cart,mobile,organic,Chennai
5560,checkout_start,mobile,organic,Chennai
5560,purchase,mobile,organic,Chennai
5561,product_view,mobile,organic,Delhi
5562,product_view,mobile,organic,Hyderabad
5562,add_to_cart,mobile,organic,Hyderabad
5562,checkout_start,mobile,organic,Hyderabad
5562,purchase,mobile,organic,Hyderabad
5563,product_view,mobile,email,Mumbai
5564,product_view,desktop,paid_search,Mumbai
5564,add_to_cart,desktop,paid_search,Mumbai
5565,product_view,desktop,direct,Delhi
5565,add_to_cart,desktop,direct,Delhi
5566,product_view,mobile,email,Delhi
5566,add_to_cart,mobile,email,Delhi
5567,product_view,desktop,direct,Bangalore
5568,product_view,desktop,organic,Bangalore
5569,product_view,desktop,paid_search,Hyderabad
5570,product_view,desktop,organic,Mumbai
5571,product_view,mobile,direct,Bangalore
5572,product_view,desktop,email,Delhi
5573,product_view,desktop,paid_search,Chennai
5574,product_view,desktop,organic,Delhi
5574,add_to_cart,desktop,organic,Delhi
5574,checkout_start,desktop,organic,Delhi
5575,product_view,desktop,organic,Hyderabad
5576,product_view,mobile,paid_search,Mumbai
5577,product_view,desktop,email,Delhi
5577,add_to_cart,desktop,email,Delhi
5577,checkout_start,desktop,email,Delhi
5577,purchase,desktop,email,Delhi
5578,product_view,mobile,paid_search,Mumbai
5579,product_view,desktop,social,Mumbai
5580,product_view,desktop,organic,Mumbai
5581,product_view,desktop,organic,Chennai
5582,product_view,tablet,email,Chennai
5582,add_to_cart,tablet,email,Chennai
5582,checkout_start,tablet,email,Chennai
5582,purchase,tablet,email,Chennai
5583,product_view,desktop,organic,Mumbai
5584,product_view,mobile,social,Hyderabad
5585,product_view,desktop,email,Hyderabad
5585,add_to_cart,desktop,email,Hyderabad
5586,product_view,mobile,paid_search,Hyderabad
5587,product_view,tablet,social,Hyderabad
5587,add_to_cart,tablet,social,Hyderabad
5587,checkout_start,tablet,social,Hyderabad
5587,purchase,tablet,social,Hyderabad
5588,product_view,desktop,paid_search,Chennai
5588,add_to_cart,desktop,paid_search,Chennai
5588,checkout_start,desktop,paid_search,Chennai
5588,purchase,desktop,paid_search,Chennai
5589,product_view,mobile,social,Chennai
5590,product_view,desktop,organic,Bangalore
5591,product_view,desktop,organic,Mumbai
5592,product_view,mobile,email,Mumbai
5593,product_view,desktop,paid_search,Chennai
5593,add_to_cart,desktop,paid_search,Chennai
5594,product_view,tablet,organic,Hyderabad
5595,product_view,tablet,email,Bangalore
5596,product_view,mobile,organic,Bangalore
5597,product_view,desktop,organic,Delhi
5598,product_view,tablet,paid_search,Mumbai
5598,add_to_cart,tablet,paid_search,Mumbai
5599,product_view,mobile,social,Chennai
5600,product_view,mobile,social,Hyderabad
5600,add_to_cart,mobile,social,Hyderabad
5600,checkout_start,mobile,social,Hyderabad
5600,purchase,mobile,social,Hyderabad
5601,product_view,mobile,social,Delhi
5602,product_view,desktop,paid_search,Delhi
5603,product_view,mobile,organic,Bangalore
5604,product_view,tablet,direct,Mumbai
5604,add_to_cart,tablet,direct,Mumbai
5605,product_view,mobile,social,Hyderabad
5606,product_view,mobile,email,Delhi
5607,product_view,mobile,social,Mumbai
5607,add_to_cart,mobile,social,Mumbai
5608,product_view,desktop,paid_search,Mumbai
5609,product_view,mobile,social,Delhi
5610,product_view,desktop,paid_search,Mumbai
5611,product_view,mobile,paid_search,Hyderabad
5612,product_view,desktop,organic,Delhi
5613,product_view,desktop,direct,Hyderabad
5614,product_view,mobile,email,Hyderabad
5614,add_to_cart,mobile,email,Hyderabad
5614,checkout_start,mobile,email,Hyderabad
5614,purchase,mobile,email,Hyderabad
5615,product_view,mobile,email,Mumbai
5615,add_to_cart,mobile,email,Mumbai
5616,product_view,desktop,social,Chennai
5617,product_view,tablet,organic,Bangalore
5618,product_view,desktop,organic,Bangalore
5619,product_view,desktop,organic,Hyderabad
5619,add_to_cart,desktop,organic,Hyderabad
5619,checkout_start,desktop,organic,Hyderabad
5620,product_view,desktop,direct,Bangalore
5621,product_view,desktop,paid_search,Hyderabad
5622,product_view,mobile,email,Hyderabad
5623,product_view,tablet,organic,Bangalore
5623,add_to_cart,tablet,organic,Bangalore
5623,checkout_start,tablet,organic,Bangalore
5623,purchase,tablet,organic,Bangalore
5624,product_view,mobile,organic,Hyderabad
5625,product_view,mobile,paid_search,Bangalore
5626,product_view,mobile,organic,Delhi
5626,add_to_cart,mobile,organic,Delhi
5626,checkout_start,mobile,organic,Delhi
5627,product_view,desktop,paid_search,Delhi
5627,add_to_cart,desktop,paid_search,Delhi
5627,checkout_start,desktop,paid_search,Delhi
5627,purchase,desktop,paid_search,Delhi
5628,product_view,desktop,email,Hyderabad
5628,add_to_cart,desktop,email,Hyderabad
5629,product_view,mobile,paid_search,Hyderabad
5630,product_view,desktop,organic,Hyderabad
5631,product_view,mobile,organic,Hyderabad
5631,add_to_cart,mobile,organic,Hyderabad
5631,checkout_start,mobile,organic,Hyderabad
5631,purchase,mobile,organic,Hyderabad
5632,product_view,desktop,organic,Mumbai
5632,add_to_cart,desktop,organic,Mumbai
5633,product_view,tablet,organic,Mumbai
5634,product_view,mobile,email,Bangalore
5635,product_view,mobile,email,Mumbai
5635,add_to_cart,mobile,email,Mumbai
5635,checkout_start,mobile,email,Mumbai
5635,purchase,mobile,email,Mumbai
5636,product_view,desktop,email,Chennai
5636,add_to_cart,desktop,email,Chennai
5636,checkout_start,desktop,email,Chennai
5636,purchase,desktop,email,Chennai
5637,product_view,tablet,paid_search,Delhi
5637,add_to_cart,tablet,paid_search,Delhi
5637,checkout_start,tablet,paid_search,Delhi
5638,product_view,desktop,organic,Bangalore
5639,product_view,mobile,organic,Hyderabad
5640,product_view,mobile,email,Mumbai
5641,product_view,desktop,organic,Mumbai
5642,product_view,desktop,paid_search,Mumbai
5643,product_view,desktop,direct,Bangalore
5644,product_view,desktop,paid_search,Bangalore
5645,product_view,mobile,paid_search,Delhi
5646,product_view,tablet,email,Delhi
5646,add_to_cart,tablet,email,Delhi
5646,checkout_start,tablet,email,Delhi
5646,purchase,tablet,email,Delhi
5647,product_view,mobile,organic,Hyderabad
5648,product_view,desktop,email,Chennai
5649,product_view,desktop,organic,Mumbai
5650,product_view,desktop,social,Delhi
5651,product_view,tablet,paid_search,Bangalore
5651,add_to_cart,tablet,paid_search,Bangalore
5652,product_view,mobile,organic,Mumbai
5653,product_view,desktop,email,Chennai
5654,product_view,mobile,direct,Bangalore
5655,product_view,mobile,organic,Bangalore
5656,product_view,mobile,email,Hyderabad
5657,product_view,tablet,social,Chennai
5658,product_view,desktop,organic,Bangalore
5658,add_to_cart,desktop,organic,Bangalore
5658,checkout_start,desktop,organic,Bangalore
5659,product_view,desktop,organic,Chennai
5660,product_view,mobile,email,Bangalore
5660,add_to_cart,mobile,email,Bangalore
5661,product_view,mobile,social,Hyderabad
5661,add_to_cart,mobile,social,Hyderabad
5662,product_view,mobile,organic,Mumbai
5663,product_view,mobile,organic,Bangalore
5664,product_view,tablet,email,Hyderabad
5664,add_to_cart,tablet,email,Hyderabad
5664,checkout_start,tablet,email,Hyderabad
5664,purchase,tablet,email,Hyderabad
5665,product_view,desktop,organic,Bangalore
5666,product_view,mobile,paid_search,Delhi
5667,product_view,tablet,organic,Chennai
5668,product_view,mobile,organic,Bangalore
5668,add_to_cart,mobile,organic,Bangalore
5668,checkout_start,mobile,organic,Bangalore
5668,purchase,mobile,organic,Bangalore
5669,product_view,mobile,paid_search,Bangalore
5670,product_view,mobile,paid_search,Mumbai
5670,add_to_cart,mobile,paid_search,Mumbai
5671,product_view,mobile,paid_search,Hyderabad
5672,product_view,mobile,social,Bangalore
5673,product_view,mobile,paid_search,Hyderabad
5673,add_to_cart,mobile,paid_search,Hyderabad
5673,checkout_start,mobile,paid_search,Hyderabad
5674,product_view,mobile,organic,Mumbai
5675,product_view,desktop,paid_search,Mumbai
5676,product_view,tablet,social,Bangalore
5677,product_view,desktop,organic,Bangalore
5677,add_to_cart,desktop,organic,Bangalore
5677,checkout_start,desktop,organic,Bangalore
5677,purchase,desktop,organic,Bangalore
5678,product_view,desktop,social,Chennai
5679,product_view,mobile,email,Hyderabad
5680,product_view,mobile,paid_search,Delhi
5681,product_view,mobile,direct,Mumbai
5682,product_view,desktop,email,Hyderabad
5683,product_view,mobile,social,Chennai
5683,add_to_cart,mobile,social,Chennai
5683,checkout_start,mobile,social,Chennai
5683,purchase,mobile,social,Chennai
5684,product_view,mobile,email,Mumbai
5684,add_to_cart,mobile,email,Mumbai
5684,checkout_start,mobile,email,Mumbai
5684,purchase,mobile,email,Mumbai
5685,product_view,desktop,organic,Bangalore
5686,product_view,mobile,direct,Mumbai
5687,product_view,mobile,organic,Mumbai
5688,product_view,desktop,organic,Chennai
5689,product_view,mobile,paid_search,Bangalore
5689,add_to_cart,mobile,paid_search,Bangalore
5689,checkout_start,mobile,paid_search,Bangalore
5689,purchase,mobile,paid_search,Bangalore
5690,product_view,desktop,social,Mumbai
5690,add_to_cart,desktop,social,Mumbai
5691,product_view,mobile,paid_search,Delhi
5691,add_to_cart,mobile,paid_search,Delhi
5691,checkout_start,mobile,paid_search,Delhi
5691,purchase,mobile,paid_search,Delhi
5692,product_view,desktop,social,Bangalore
5693,product_view,desktop,paid_search,Bangalore
5694,product_view,desktop,paid_search,Mumbai
5695,product_view,mobile,organic,Mumbai
5696,product_view,mobile,direct,Mumbai
5696,add_to_cart,mobile,direct,Mumbai
5696,checkout_start,mobile,direct,Mumbai
5697,product_view,desktop,organic,Hyderabad
5698,product_view,desktop,organic,Chennai
5699,product_view,mobile,organic,Mumbai
5700,product_view,desktop,organic,Bangalore
5700,add_to_cart,desktop,organic,Bangalore
5700,checkout_start,desktop,organic,Bangalore
5700,purchase,desktop,organic,Bangalore
5701,product_view,tablet,social,Delhi
5702,product_view,mobile,direct,Chennai
5703,product_view,desktop,organic,Hyderabad
5704,product_view,desktop,email,Chennai
5704,add_to_cart,desktop,email,Chennai
5705,product_view,mobile,organic,Chennai
5705,add_to_cart,mobile,organic,Chennai
5705,checkout_start,mobile,organic,Chennai
5705,purchase,mobile,organic,Chennai
5706,product_view,mobile,paid_search,Mumbai
5707,product_view,mobile,social,Chennai
5708,product_view,desktop,organic,Delhi
5709,product_view,mobile,social,Chennai
5710,product_view,mobile,direct,Hyderabad
5711,product_view,mobile,organic,Chennai
5712,product_view,mobile,organic,Delhi
5713,product_view,mobile,organic,Chennai
5713,add_to_cart,mobile,organic,Chennai
5713,checkout_start,mobile,organic,Chennai
5713,purchase,mobile,organic,Chennai
5714,product_view,mobile,direct,Bangalore
5715,product_view,mobile,paid_search,Mumbai
5715,add_to_cart,mobile,paid_search,Mumbai
5716,product_view,desktop,paid_search,Chennai
5717,product_view,desktop,email,Delhi
5718,product_view,mobile,direct,Chennai
5718,add_to_cart,mobile,direct,Chennai
5719,product_view,mobile,paid_search,Chennai
5720,product_view,desktop,organic,Bangalore
5721,product_view,mobile,email,Chennai
5722,product_view,desktop,paid_search,Bangalore
5723,product_view,mobile,direct,Chennai
5724,product_view,mobile,direct,Chennai
5725,product_view,mobile,organic,Hyderabad
5725,add_to_cart,mobile,organic,Hyderabad
5725,checkout_start,mobile,organic,Hyderabad
5725,purchase,mobile,organic,Hyderabad
5726,product_view,mobile,paid_search,Delhi
5727,product_view,tablet,organic,Bangalore
5728,product_view,tablet,paid_search,Mumbai
5729,product_view,mobile,organic,Bangalore
5729,add_to_cart,mobile,organic,Bangalore
5730,product_view,mobile,direct,Delhi
5731,product_view,mobile,social,Hyderabad
5731,add_to_cart,mobile,social,Hyderabad
5731,checkout_start,mobile,social,Hyderabad
5731,purchase,mobile,social,Hyderabad
5732,product_view,mobile,paid_search,Bangalore
5733,product_view,desktop,email,Bangalore
5734,product_view,mobile,organic,Bangalore
5734,add_to_cart,mobile,organic,Bangalore
5734,checkout_start,mobile,organic,Bangalore
5735,product_view,mobile,paid_search,Delhi
5736,product_view,mobile,organic,Delhi
5737,product_view,mobile,paid_search,Delhi
5737,add_to_cart,mobile,paid_search,Delhi
5737,checkout_start,mobile,paid_search,Delhi
5738,product_view,mobile,organic,Mumbai
5738,add_to_cart,mobile,organic,Mumbai
5738,checkout_start,mobile,organic,Mumbai
5739,product_view,mobile,social,Chennai
5739,add_to_cart,mobile,social,Chennai
5739,checkout_start,mobile,social,Chennai
5739,purchase,mobile,social,Chennai
5740,product_view,mobile,social,Chennai
5741,product_view,mobile,organic,Chennai
5742,product_view,desktop,paid_search,Chennai
5743,product_view,desktop,social,Hyderabad
5744,product_view,mobile,paid_search,Chennai
5745,product_view,desktop,direct,Mumbai
5746,product_view,mobile,social,Chennai
5747,product_view,desktop,email,Chennai
5747,add_to_cart,desktop,email,Chennai
5747,checkout_start,desktop,email,Chennai
5748,product_view,mobile,direct,Delhi
5748,add_to_cart,mobile,direct,Delhi
5748,checkout_start,mobile,direct,Delhi
5748,purchase,mobile,direct,Delhi
5749,product_view,mobile,paid_search,Delhi
5750,product_view,mobile,paid_search,Delhi
5751,product_view,mobile,email,Mumbai
5752,product_view,desktop,organic,Hyderabad
5753,product_view,mobile,organic,Bangalore
5754,product_view,mobile,direct,Bangalore
5754,add_to_cart,mobile,direct,Bangalore
5755,product_view,mobile,organic,Chennai
5755,add_to_cart,mobile,organic,Chennai
5755,checkout_start,mobile,organic,Chennai
5756,product_view,desktop,direct,Delhi
5757,product_view,mobile,organic,Chennai
5758,product_view,desktop,organic,Chennai
5759,product_view,desktop,paid_search,Chennai
5759,add_to_cart,desktop,paid_search,Chennai
5759,checkout_start,desktop,paid_search,Chennai
5760,product_view,mobile,organic,Mumbai
5761,product_view,mobile,email,Bangalore
5761,add_to_cart,mobile,email,Bangalore
5761,checkout_start,mobile,email,Bangalore
5762,product_view,mobile,paid_search,Chennai
5763,product_view,mobile,social,Delhi
5763,add_to_cart,mobile,social,Delhi
5764,product_view,mobile,paid_search,Chennai
5765,product_view,mobile,direct,Chennai
5766,product_view,desktop,social,Bangalore
5766,add_to_cart,desktop,social,Bangalore
5766,checkout_start,desktop,social,Bangalore
5767,product_view,mobile,direct,Bangalore
5767,add_to_cart,mobile,direct,Bangalore
5767,checkout_start,mobile,direct,Bangalore
5767,purchase,mobile,direct,Bangalore
5768,product_view,desktop,email,Hyderabad
5769,product_view,tablet,social,Chennai
5770,product_view,desktop,email,Hyderabad
5770,add_to_cart,desktop,email,Hyderabad
5770,checkout_start,desktop,email,Hyderabad
5770,purchase,desktop,email,Hyderabad
5771,product_view,mobile,email,Bangalore
5772,product_view,mobile,paid_search,Mumbai
5772,add_to_cart,mobile,paid_search,Mumbai
5773,product_view,mobile,paid_search,Mumbai
5774,product_view,mobile,organic,Bangalore
5774,add_to_cart,mobile,organic,Bangalore
5775,product_view,mobile,direct,Bangalore
5775,add_to_cart,mobile,direct,Bangalore
5775,checkout_start,mobile,direct,Bangalore
5776,product_view,mobile,social,Chennai
5776,add_to_cart,mobile,social,Chennai
5776,checkout_start,mobile,social,Chennai
5777,product_view,mobile,paid_search,Bangalore
5778,product_view,desktop,organic,Chennai
5779,product_view,tablet,direct,Mumbai
5780,product_view,mobile,organic,Mumbai
5781,product_view,mobile,social,Mumbai
5781,add_to_cart,mobile,social,Mumbai
5782,product_view,tablet,paid_search,Delhi
5783,product_view,tablet,paid_search,Chennai
5784,product_view,mobile,direct,Mumbai
5784,add_to_cart,mobile,direct,Mumbai
5784,checkout_start,mobile,direct,Mumbai
5785,product_view,mobile,email,Chennai
5786,product_view,desktop,organic,Delhi
5787,product_view,tablet,social,Bangalore
5787,add_to_cart,tablet,social,Bangalore
5787,checkout_start,tablet,social,Bangalore
5788,product_view,mobile,social,Mumbai
5789,product_view,desktop,organic,Chennai
5790,product_view,desktop,paid_search,Chennai
5790,add_to_cart,desktop,paid_search,Chennai
5790,checkout_start,desktop,paid_search,Chennai
5790,purchase,desktop,paid_search,Chennai
5791,product_view,tablet,organic,Mumbai
5791,add_to_cart,tablet,organic,Mumbai
5792,product_view,mobile,paid_search,Bangalore
5793,product_view,mobile,social,Delhi
5794,product_view,desktop,social,Bangalore
5794,add_to_cart,desktop,social,Bangalore
5795,product_view,desktop,direct,Hyderabad
5796,product_view,mobile,email,Mumbai
5797,product_view,desktop,social,Chennai
5797,add_to_cart,desktop,social,Chennai
5798,product_view,desktop,organic,Mumbai
5798,add_to_cart,desktop,organic,Mumbai
5798,checkout_start,desktop,organic,Mumbai
